schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/119,Olay,PAID,2026-09-11T01:58:18.550213+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/50,Unknown Startup,PAID,2026-09-11T01:58:18.024327+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/46,Unknown Startup,FREE,2026-09-11T01:58:18.024223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/194,Fashion Co.,ENTERPRISE,2026-09-11T01:58:18.551356+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/46,Unknown Startup,FREE,2026-09-11T01:58:18.024223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/35,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023772+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/192,Rolex,FREEMIUM,2026-09-11T01:58:18.551333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/37,Unknown Startup,PAID,2026-09-11T01:58:18.023819+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/83,Fashion Trends,PAID,2026-09-11T01:58:18.025153+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/75,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024970+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/1,Essence,FREE,2026-09-11T01:58:18.017101+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/24,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023613+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/150,Unknown Startup,FREE,2026-09-11T01:58:18.550631+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/153,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550857+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/122,Apple,FREEMIUM,2026-09-11T01:58:18.550251+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/44,Unknown Startup,PAID,2026-09-11T01:58:18.024185+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/188,Pampi,FREEMIUM,2026-09-11T01:58:18.551284+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/167,Chrysler,ENTERPRISE,2026-09-11T01:58:18.551025+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/44,Unknown Startup,PAID,2026-09-11T01:58:18.024185+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/52,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024372+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/82,Dell,ENTERPRISE,2026-09-11T01:58:18.025133+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/56,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024457+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/134,Vivo,PAID,2026-09-11T01:58:18.550407+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/48,Unknown Startup,PAID,2026-09-11T01:58:18.024270+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/36,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023794+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/82,Dell,ENTERPRISE,2026-09-11T01:58:18.025133+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/23,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023605+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/48,Unknown Startup,PAID,2026-09-11T01:58:18.024270+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/153,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550857+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/156,Fashion Shades,PAID,2026-09-11T01:58:18.550893+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/82,Dell,ENTERPRISE,2026-09-11T01:58:18.025133+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/63,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024608+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/92,Off White,ENTERPRISE,2026-09-11T01:58:18.025381+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/60,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024537+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/135,Vivo,PAID,2026-09-11T01:58:18.550419+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/137,Unknown Startup,FREE,2026-09-11T01:58:18.550443+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/153,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550857+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/153,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.550857+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/83,Fashion Trends,PAID,2026-09-11T01:58:18.025153+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/85,Classic Wear,FREE,2026-09-11T01:58:18.025198+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/35,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023772+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/135,Vivo,PAID,2026-09-11T01:58:18.550419+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/22,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023595+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/109,TechGear,ENTERPRISE,2026-09-11T01:58:18.550076+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/10,Gucci,PAID,2026-09-11T01:58:18.017743+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/16,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023546+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/183,Unknown Startup,FREE,2026-09-11T01:58:18.551225+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/46,Unknown Startup,FREE,2026-09-11T01:58:18.024223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/34,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023750+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/82,Dell,ENTERPRISE,2026-09-11T01:58:18.025133+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/3,Velvet Touch,FREE,2026-09-11T01:58:18.017590+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/60,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024537+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/127,Oppo,FREEMIUM,2026-09-11T01:58:18.550319+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/55,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024436+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/159,Apple,FREE,2026-09-11T01:58:18.550928+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/185,Comfort Trends,FREE,2026-09-11T01:58:18.551249+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/146,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550556+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/84,Gigabyte,PAID,2026-09-11T01:58:18.025176+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/50,Unknown Startup,PAID,2026-09-11T01:58:18.024327+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/58,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024496+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/33,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023731+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/48,Unknown Startup,PAID,2026-09-11T01:58:18.024270+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/68,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024720+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/65,Unknown Startup,FREE,2026-09-11T01:58:18.024652+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/28,Unknown Startup,FREE,2026-09-11T01:58:18.023645+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/125,Oppo,FREE,2026-09-11T01:58:18.550295+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/122,Apple,FREEMIUM,2026-09-11T01:58:18.550251+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/140,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550483+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/50,Unknown Startup,PAID,2026-09-11T01:58:18.024327+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/28,Unknown Startup,FREE,2026-09-11T01:58:18.023645+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/60,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024537+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/4,Chic Cosmetics,ENTERPRISE,2026-09-11T01:58:18.017611+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/106,Apple,FREEMIUM,2026-09-11T01:58:18.550029+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/174,Prada,ENTERPRISE,2026-09-11T01:58:18.551114+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/183,Unknown Startup,FREE,2026-09-11T01:58:18.551225+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/136,Vivo,ENTERPRISE,2026-09-11T01:58:18.550430+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/17,Unknown Startup,PAID,2026-09-11T01:58:18.023554+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/61,Unknown Startup,PAID,2026-09-11T01:58:18.024562+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/12,Annibale Colombo,FREE,2026-09-11T01:58:18.017780+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/136,Vivo,ENTERPRISE,2026-09-11T01:58:18.550430+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/123,Apple,FREEMIUM,2026-09-11T01:58:18.550269+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/65,Unknown Startup,FREE,2026-09-11T01:58:18.024652+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/5,Nail Couture,PAID,2026-09-11T01:58:18.017634+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/15,Bath Trends,ENTERPRISE,2026-09-11T01:58:18.023537+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/20,Unknown Startup,FREE,2026-09-11T01:58:18.023580+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/35,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023772+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/122,Apple,FREEMIUM,2026-09-11T01:58:18.550251+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/85,Classic Wear,FREE,2026-09-11T01:58:18.025198+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/127,Oppo,FREEMIUM,2026-09-11T01:58:18.550319+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/55,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024436+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/165,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551000+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/167,Chrysler,ENTERPRISE,2026-09-11T01:58:18.551025+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/186,Calvin Klein,PAID,2026-09-11T01:58:18.551261+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/136,Vivo,ENTERPRISE,2026-09-11T01:58:18.550430+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/114,Kawasaki,FREEMIUM,2026-09-11T01:58:18.550147+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/79,Asus,ENTERPRISE,2026-09-11T01:58:18.025066+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/121,Apple,FREEMIUM,2026-09-11T01:58:18.550239+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/83,Fashion Trends,PAID,2026-09-11T01:58:18.025153+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/64,Unknown Startup,PAID,2026-09-11T01:58:18.024628+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/194,Fashion Co.,ENTERPRISE,2026-09-11T01:58:18.551356+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/191,Rolex,FREE,2026-09-11T01:58:18.551320+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/43,Unknown Startup,PAID,2026-09-11T01:58:18.024165+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/130,Realme,ENTERPRISE,2026-09-11T01:58:18.550359+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/10,Gucci,PAID,2026-09-11T01:58:18.017743+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/36,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.023794+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/42,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024140+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/172,Fashionista,ENTERPRISE,2026-09-11T01:58:18.551086+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/64,Unknown Startup,PAID,2026-09-11T01:58:18.024628+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/125,Oppo,FREE,2026-09-11T01:58:18.550295+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/128,Realme,ENTERPRISE,2026-09-11T01:58:18.550333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/7,Chanel,ENTERPRISE,2026-09-11T01:58:18.017683+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/192,Rolex,FREEMIUM,2026-09-11T01:58:18.551333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/161,Samsung,FREEMIUM,2026-09-11T01:58:18.550951+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/177,Unknown Startup,FREE,2026-09-11T01:58:18.551150+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/59,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024517+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/13,Furniture Co.,FREEMIUM,2026-09-11T01:58:18.023507+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/114,Kawasaki,FREEMIUM,2026-09-11T01:58:18.550147+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/45,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024204+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/103,Apple,ENTERPRISE,2026-09-11T01:58:18.549987+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/183,Unknown Startup,FREE,2026-09-11T01:58:18.551225+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/89,Nike,ENTERPRISE,2026-09-11T01:58:18.025310+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/12,Annibale Colombo,FREE,2026-09-11T01:58:18.017780+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/69,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024738+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/59,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024517+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/54,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024413+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/186,Calvin Klein,PAID,2026-09-11T01:58:18.551261+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/129,Realme,FREE,2026-09-11T01:58:18.550345+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/89,Nike,ENTERPRISE,2026-09-11T01:58:18.025310+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/143,Unknown Startup,PAID,2026-09-11T01:58:18.550519+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/85,Classic Wear,FREE,2026-09-11T01:58:18.025198+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/189,Fashion Express,PAID,2026-09-11T01:58:18.551295+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/80,Huawei,FREE,2026-09-11T01:58:18.025092+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/192,Rolex,FREEMIUM,2026-09-11T01:58:18.551333+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/35,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.023772+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/99,Amazon,ENTERPRISE,2026-09-11T01:58:18.025547+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/30,Unknown Startup,FREE,2026-09-11T01:58:18.023664+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/92,Off White,ENTERPRISE,2026-09-11T01:58:18.025381+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/108,Apple,FREE,2026-09-11T01:58:18.550057+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/164,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.550989+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/81,Lenovo,FREE,2026-09-11T01:58:18.025114+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/112,ProVision,ENTERPRISE,2026-09-11T01:58:18.550122+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/30,Unknown Startup,FREE,2026-09-11T01:58:18.023664+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/91,Off White,FREEMIUM,2026-09-11T01:58:18.025361+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/70,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024757+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/55,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.024436+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/115,MotoGP,PAID,2026-09-11T01:58:18.550162+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/63,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.024608+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/86,Casual Comfort,FREE,2026-09-11T01:58:18.025223+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/166,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.551012+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/50,Unknown Startup,PAID,2026-09-11T01:58:18.024327+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/178,Unknown Startup,ENTERPRISE,2026-09-11T01:58:18.551164+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/100,Apple,ENTERPRISE,2026-09-11T01:58:18.025570+00:00
1.0,PRODUCT,Open Product Directory,https://dummyjson.com/products/77,Unknown Startup,FREEMIUM,2026-09-11T01:58:18.025012+00:00
